review_text,user_score,recommendation,review_date,entity,series_component,series_id,review_id,page_number
I have been watching this show since it came out in America but they took it off because they wasent getting enough ratings now the y have brought it back to us with new and imporved work as well as art in the show. I can't believe that people really didn't wacht it before but now sever one is in this show until it gets to the next version of it. I love wathing anime ever since I can remember of my past i know that i will never stop watching it,9,Recommended,"Feb 4, 2008",Naruto,Naruto,20,naruto_cb11ecc70d,3
Well the more experienced anime viewers are going to give reviews of probly 5 and lower while the beginers are going to say it was outstanding and naruto is just one of those animes where you hate it or love it. Naruto is a big anime for kids and alot of anime biginers watch this anime because its so huge in the anime world that they think why not? so i am going to give this review all ive got. ~Story~ Well what can you say The plot is accually pretty fair and original on the basis of ninjas hokage ect. but i think it dragged on far too long with hundreds of episodes and its still not over its alot like one piece and bleach in that it just wont seem to end the start of naruto is great untill you get about half through the original series and it just gets boring and pointless and then with shippuden it goes good and then bad again but we will stick to the original naruto. I found that the series is alot of fillers and no real plot line other than alot of ahem sakura screaming sasuke but thats not really the point lol. ~Characters~ One word: Dull.....The characters grow sure but they dont really seem to well its hard to explain ill say it an easier way. The characters are idiots because all they focase on is find sasuke oh he killed aton of people oh well lets find him anyway its like a huge game of tag in this anime they chase sasuke he chases them over and over again its dull and boring. ~Overall~ To new people to anime watch this but to experienced people in the anime community dont bother you wont be missing much other than alot of screaming. =\ 5/10,5,Mixed Feelings,"Apr 14, 2010",Naruto,Naruto,20,naruto_1fcbab4ff4,3
"Story- Well if you haven't already seen at least an episode or two of this show online,on tv,or you live in a box then let me give you a little bit of the main story to this great anime. In the beggining the show starts of with a sort of flashback of the ninja leaf village. You see that there is a terrible demon that is attacking the village. The narrator will go on to tell you that the hokage of the village sealed the spirit of the fox demon in a little boy, and this boy is Naruto. After that it will start in the modern time of the story. Naruto will go on to make many friends in the ninja academy and go on many adventure through out this anime as this show is a 220 episode series with many story arcs. From episode 135 to 220 though there are filler episodes(episodes that are not original to the manga) created because the author could not start on working on the next story of this show because the anime episodes were catching up to the releases of the manga. Anyway you will notice as the story goes on the development of the characters and their maturity. Characters- Naruto- He's a imature at the beggining but becomes more serious when his friends or comrades are in danger. Sasuke- His style is to be considered as emo due to him being in an almost always depressed laid back sort of mood. (Will you learn more about later in the series about his family etc.) Sakura- She's kind of annoying to most people that watch this show because of her weakness in the beggining of the show and her complaining and competiveness to win Sasukes heart. Kakashi- A very quiet teacher to the squad but you will learn more about his background in the series. He's very strong and protective though. Animation Quality- The animation quality of this show is not very high mainly for the reason being that this is quite a long show and was aired weekly. Pros- This anime has a very addictive story line and characters as well as good morals at times. The fighting is pretty good and is overall a very entertaining anime. It also has some funny humor at times. Cons- This anime does not have the best animation quality and the story line is a little predictable at times. But you do have to remember that this is an anime more for a younger audience.",9,Recommended,"May 18, 2008",Naruto,Naruto,20,naruto_aecedbe030,3
well naruto is a very interesting anime its about a young idiotic persevering little boy. he causes a lot of trouble and he wants to become the greatest hokage. naruto has the 9 tailed fox spirit in him that almost destroyed the hidden leaf village. naruto likes to succede but he is still too weak. naruto's catch phrase is BELIEVE IT!!! he says that when anyone does not believe in him. naruto is truly an amazing anime. the reason i like naruto is because it was my first anime. naruto gave me the courage to try new animes. so i would give this anime 5 stars.,10,Recommended,"Jun 21, 2008",Naruto,Naruto,20,naruto_5d0cecc3e5,3
"This anime....well it is something else. I enjoyed watching every episode. The music was so upbeat and keeps an audience hooked. Every episode, I was either on the edge of my seat in suspense, or I was on the floor laughing. This anime incoorporates humor and all seriousness in one. This is definaltly an anime that I will remember forever. The characters are very different and the viewers can find a way to relate to at least one of them. (Sasuke and I for example.) The plot is very well thought out. The only thing that I hated about this anime was the fillers. They didn't need to add them. It ruined the plot. And it was going so well... I seriously recommend this for anyone who is into suspense, action, doesn't mind a little blood, drama, romance (a little..) and comedy. Naruto has all of those components to be one of the greats that will always be remembered when the fandom dies down.",10,Recommended,"Aug 9, 2008",Naruto,Naruto,20,naruto_f833076a81,3
"Premise: Fictional feudal-style Japan, where the Ninjas roam wearing cool SWAT costumes. Besides that, they also have Dragon Ball style ""chi"". Character: There's only 3 characters you need to know: Naruto - The main character (hence the anime title) who is a mediocre ninja if not for the hidden demon inside him. Sakura - A useless girl who serves no purpose in this anime, a liability who always got in the way of other people. Sasuke - An emo boy who thinks he's the center of the world. Relationships: Naruto has a crush on Sakura because he thinks she's cute, even though she's a b*tch to him. Sakura is obsessed on Sasuke because she likes the typical bad boy type. Sasuke thinks Naruto is his rival and get pissed when Naruto is stronger than him. But actually Sasuke is just confused by his love for Naruto. Plot: Fight, fight, fight, training. Fight, fight fight, training. Fight, fight, fight. Oh, the bad guys can also just teleport when they want to retreat after they were defeated, while the good guys are SOL when they are out powered by the bad guys.",6,Mixed Feelings,"Dec 12, 2011",Naruto,Naruto,20,naruto_1211e3c7eb,3
"I love Naruto for being funny, inspirational, action packed, and tragic at the same time. Each story arc protrays different characters, with tragic pasts and how their lives change. Overall storyline itself is fantabulous. Character developement is also awesome. To be honest, one of the characters has helped me understand myself littel better now. Some of the themes (Orochimaru's theme, etc) are awesome and the art is good too. Since it is shounen, so you also have lot of action, which is top notch as well. The only disappointing aspects of the series might be its' speed at which it covers the manga and the fillers. But if you only watch anime and love action packed. comedy anime, you better give this a try. Just avoid the fillers like I did and enjoy the show.",9,Recommended,"Jan 3, 2008",Naruto,Naruto,20,naruto_9f574b83d4,3
"I remember back when i first saw naruto. I thought he a was a pliot. How offen do you make that mistake? What kind of ninja wears a orange jumpsuit? Also ninja are stealthy, they stick to the shadows and use swords and shuriken NOT some dragon ball z crap. Plus he's is a goku knockoff, 9 tails, super sayian anyone? If sasuke wants to leave, let him, don't make a whole 2 or 3 seasons of fillers that have nothing to do with anything. ""Curry of life"" REALLY!?",4,Not Recommended,"Mar 20, 2009",Naruto,Naruto,20,naruto_47e0b09ab2,3
"This anime is not very good. The characters are unlikable, and ironically, the worst one is the main protagonist. They are all annoying and mind-wrenching, and distract from the story. It's executed poorly, and it takes way too long for fights, and explaining attacks, making the show too slowly-paced for an action show. Basically, this show is OK-for a kid. For someone like me, spoiled with Death Note and Urelmo, I hate it.",4,Not Recommended,"Apr 17, 2012",Naruto,Naruto,20,naruto_cc1b30078f,3
"I have to say this anime was a huge disappointment. I used to be the biggest naruto fan, I mean ninjas whats not to like right? Watching it as it came out a few years back, I can see why this anime has the ratings it does. So I am trying to be as unbiased as possible. First those who haven't seen should be aware of is that this anime has a LARGE amount of filler and by LARGE amount I mean a LARGE amount. It felt like the author stopped caring half way through.The story starts off awesome, however becomes very very weak the only reason I'm giving it a 5 is for the action and a few touching moments. This anime by no means deserves anything above a 6-7 IF that. If you are looking for great story and action I would highly recommend One Piece. On a lighter note If you still think you're interested you should defiantly watch naruto for those few moments and amazing action.",5,Mixed Feelings,"Apr 1, 2009",Naruto,Naruto,20,naruto_58668335a7,3
"the modern day prototypical shonen anime, it exemplifies what shonen is all about with a young hero and his friends, including lots of action and humor. I really enjoyed watching this, I gave it an 8 for story when it actually was sticking to the main story line, I didn't count the filler episodes, which i admit make up pretty much the second half of the entire series, but even the fillers brought some good chuckles for me, and a couple of action gems. The art was pretty good, and I'll say that look forward to a very important fight, where the animation takes two steps up. The sound or music I assume was pretty good, and the OP and ED of the anime were fun to listen to, especially Haruka Kanata (OP2). The characters are awesome, some of my favorites are in this anime, although some may dislike Sakura... I wholeheartedly recommend this anime to anyone that enjoys shonen anime, unless you're the type that's more into real deep stuff, and you think you're too high and mighty to watch it.",8,Recommended,"Jan 19, 2008",Naruto,Naruto,20,naruto_9620a5b6e1,3
"Naruto! Oh wow! This is the BEST anime I had ever seen! I ranked it #1 on my anime list actually. Naruto is very inspirational, full of good values and adventures that wil take each one of us in very thrilling fantasy. Because of this anime I became more and more like Naruto, friendly, brave and strong! I adore every statement of the characters, even if he/she is bad or good. This anime shows not only fantasy but also reality. It reveals every characters' sorrows and happy moments. I believe that this anime is NOT boring, you will eventually get closer to the true personality of each characters, you could feel hatred or be amaze of that certain character. Story: THE BEST. I rated it as an outstanding one. Every episodes lead to another closer look to the character. I know it got lot of fillers, but it doesn't really matter!! What matter is to understand the importance of the story not what you are seeing wrong on the series. Art: THE BEST.I rated it again as the best because of the well-made fighting scenes although there are a lot of troubles in the fighting sequences. Sound: THE BEST. I really like the sound, the BGM and most especially the OP and ED songs! The BGM suits every scenes and every character, from the happiest to the saddest music. Character: THE BEST. Very well molded characters. Each revealing unique attitudes and emotions. Naruto series really shows that each one of us iare UNIQUE. Enjoyment: I really enjoy this anime! It makes me happy all day! And I rated this anime as a top-notched. Thanks Kishimoto,for making this anime full of adventure and thrill!",10,Recommended,"May 10, 2008",Naruto,Naruto,20,naruto_90cb4490fb,3
"**Has Been Re-Edited, Watched as of Episode 62** Story - 5.6/10 (F+) What story? Oh the Ninja boy wants to be the best. Where have i heard this from before? Like countless other shounen shows. But only Naruto has the balls to actually bore us with pointless slapstick comedy and 3-4 episode long fights that hardly resolve anything except more questions. Naruto is like a trainwreck, it's so bad yet you still watch it to laugh at it. Animation - 5.0/10 (F) Aside from the whole &quot;Sexy Ninjitsu&quot; thing, all of it rarely ever changes. It feels so old and worn out, nothing else catches my eyes. Sound: - 7.8/10 (C+) This is where i change my tone for the most part. I can honestly say i like every single opening of Naruto, it fits the mood for the first 1:30 of the show, then the other 21 minutes is just horrible. The soundtrack is alright, but just that. Character: - 4.8/10 (F) We have: Naruto, our favorite ramen-loving, orange jumpsuit ninja. Ok? We mostly have the same old characters until we get Jiraya and Orochimaru and Itachi. Even with them, it still feels so old and dead by now, that's where i stopped watching it. Enjoyment: - 8.0/10 (B) So why the hell did i enjoy it? Well, it seems that EVERY SINGLE EPISODE, Naruto screws up. That there is enjoyment. Whether it's an assault by Sakura, or just plain screw up, i love it (it's supposed to be a bad thing, by the way.). I can watch the filler episodes and just laugh so damn hard at Naruto failing. Overall (Averaged, thank the Enjoyment rating.. :) ): - 5.8/10 (F) If you're a basement-dwelling, friendless moron than this show is for you! If you love anime, has tons of friends, and does well in school, THIS SHOW IS NOT FOR YOU. The Good: Some OP/ED themes The Bad: About everything else",5,Mixed Feelings,"Jul 11, 2008",Naruto,Naruto,20,naruto_2544691b58,3
"Naruto is recommended because it offers a unique blend of action, adventure, and heartfelt storytelling that has resonated with a diverse audience. Despite its imperfections, the series has left a lasting legacy and will continue to be enjoyed by both new and seasoned anime enthusiasts. Let's start with the obvious elephant in the room - 1. The notorious filler episodes. ""Naruto"" is plagued by filler arcs that sometimes feel like a detour through the ninja equivalent of a scenic route. A lot of it are outright cringe-worthy and has no significance or much value added to the main story. Pacing Predicament: 2. The pacing in ""Naruto"" is a bit like trying to sprint a marathon. While the main story arcs are engaging, there are moments when the series seems to stall, especially in the earlier episodes. 3. Flashbacks are to ""Naruto"" what ramen is to Naruto himself – a staple. Yet, there are times when the flashbacks are reused to the point of inducing eye-rolls. We get it; Naruto had a tough childhood. 4. Sakura, the resident kunoichi of Team 7, gets a fair share of criticism for her lack of growth and action compared to her ninja peers. It's a missed opportunity for a more dynamic and developed character. 5. World Building - Inconsistencies in Technological Progression. The series incorporates both traditional and advanced technology, with a mix of feudal-era settings and modern elements. Like many viewers, I find the progression of technology in the world inconsistent, raising questions about the timeline and development of certain technologies. Now, for the Good parts of Naruto: 1. The side characters in Naruto are often considered one of the anime's notable strengths and contribute to what sets it apart from other series. Naruto introduces a vast array of characters, each with distinct personalities, abilities, and backgrounds. From the members of Team 7 to other ninjas in the Hidden Leaf Village and beyond, the series provides a diverse and memorable cast. Many side characters undergo significant development throughout the series. The narrative takes the time to explore their personal stories, challenges, and growth, giving viewers a deeper understanding of their characters. Unlike some anime where secondary characters might fade into the background during battles, Naruto emphasizes the strategic roles of its side characters. Each ninja has a unique set of skills, and their contributions often play crucial roles in major conflicts. The series showcases a wide variety of fighting styles, jutsu techniques, and combat strategies among its characters. This diversity adds depth to the battles and makes each character's approach to combat distinctive. 2. Naruto introduces a wide array of characters, each with unique personalities, backgrounds, and motivations. The character development, particularly of the main cast, is a standout aspect, showcasing growth, maturity, and the impact of their experiences. 3. The series is adept at delivering emotionally charged narratives. Whether exploring themes of friendship, loss, or determination, ""Naruto"" has poignant storytelling moments that resonate with viewers on a deep, emotional level. Iconic Soundtrack: 4. Naruto features a memorable and iconic soundtrack that enhances the emotional impact of key scenes. The music, composed by Toshio Masuda and Yasuharu Takanashi, has become synonymous with the series and contributes to its overall atmosphere. 5. Epic Battles and Animation - The anime is renowned for its intense and well-animated battle sequences. The choreography of the ninja fights, the utilization of jutsu, and the strategic elements in combat contribute to the series' excitement and visual appeal. 6. The series employs long-term story arcs that allow for extensive character development and world-building. Viewers witness the characters' growth over time, and the overarching narrative creates a sense of continuity and purpose.",9,Recommended,"Dec 11, 2023",Naruto,Naruto,20,naruto_9c7ec4ef32,4
"Yeah, Ninjas are the pretty cool. The best thing to happen to history. But, what the f*** is Naruto?!?! What Ninja do you know that goes up to you and announces that there a ninja? That doesn't tip anybody off?? Like what the Munch. I don't know what to say. (okay yes I do) And don't ninjas wear all black and only work in the night so they don't fall into enemy hands??? And ok... Naruto kind of gets it, he's wearing a jump suit... BUT WHY IS IT ORANGE?! Then, there's the girls in Naruto! why is... sukura a ho? Why is Hinata and Neji the only people making some kind of sense out of the whole seris? Okay, Im going to stop, all I got to say is Naruto's dumb. =P",2,Not Recommended,"Sep 4, 2010",Naruto,Naruto,20,naruto_018ff030fc,4
"I enjoyed this anime a lot when I was young. I found the story line to be generally interesting and motivated me to continue watching. Now that I'm older I know Naruto wasn't a good anime. Story progression was long and destination was set years in the future. The characters were unique and differed drastically from each other. Each character has their own story which gives the anime some pros. Unfortunately I weigh story more than anything else. The story doesn't end, it continues into Shippuden. If the story wasn't as slow progressing and random then the anime would be better.",3,Not Recommended,"Apr 8, 2015",Naruto,Naruto,20,naruto_f1774ba281,4
"Okay so the art and sound was of any anime, but that's not the point. The story seemed intesting at one point, but it fell apart. Way too nija cliché . It was devastating. I heard so much about this series and was expecting so much more. The characters were simple. The main character was the ""apprentice wants to become the best there is and travels with his friends to achieve his goal"" kind, which we haven't seen much of *coughPOKEMONcough*. It was dumb. And the humor was terrible too. I think that this anime is really only meant for anime junkies or otakus who don't care much for the story and just care for the cool outfits and sayings in the stories. This story had way too much of bad comedy, obssessed girls(which tried too hard to be funny and it sucked), and a lame plot. It really ticks me off that people even dare compare this series to Bleach. ? Really? Bleach actually has some depth to the plot and some sensibility in it. It shows devotion, romance, trust, and all the rich ingredients of a hit show. Naruto may have devotion but its cheap and crappy. This was such a let down. :[ Sorry all Naruto fans.",3,Not Recommended,"Aug 30, 2009",Naruto,Naruto,20,naruto_5f93b4366d,4
"Story:The first main story arc is one of the best through the series and the rest until the last real story arc are decent. But then probably one of the stupidest thing happened in history. Instead of continuing the real story for a year and half they made filler. Bad filler, filler that makes you question wither your time should be waisted with this. And a lot of people though that it was a waist of there time and stopped watching. That is why I gave it a 5. If they didnt give it the most amount of filler ever it would have been a 8. Animation: pretty good, nothing note worthy. Sound: enjoyable nothing special. Character: Well lets just say this. Naruto is a pretty lame character. He is lame and will always be lame. (he is super lame in the fillers, I think I saw him use one move in all the episodes I saw) But the saving grace is the side characters. Great I wish that some of the side characters were the main hero instead of Naruto. Enjoyment: Up the the part where the real last story arc ends, pretty good 8 but then the filler hits that got it a 5. Overall: I would have given this a 8 but that filler is a real problem",5,Mixed Feelings,"Jun 30, 2007",Naruto,Naruto,20,naruto_6afeb7e52c,4
"naruto is my favourit anime ever and easily the greatest anime of all time. it made ninjas super awesome and its way better than dumb anime like elfen lied!!! seriosly elfen lied sucks, the characters are boring unlike everyon in naruto. naruto has awesome fun characters like naruto himself who is a awsome main character and colorful. also everythin about naruto is great, so i gave story, art, sound, character, and enjoyment a 10/10 for this anime so everyone should know how good it is!!! go watch it now if u havent",10,Recommended,"Mar 5, 2012",Naruto,Naruto,20,naruto_da08c3e3b6,4
"I first watched Naruto, by way of fansubs, when it had just come out and it was still only in the Japnese audience. I remember that I was instantly hooked after watching the first maybe five episodes and because of that continued to follow the series. Basically, I can tell you that the story is pretty decent. At the beginning it takes some time for them to get to the true plot line which is Naruto's nine tail fox; however, the arcs before the real plot line present a basis for the main plot line. And, I can honestly say that while I was watching the arcs like the &quot;wave country&quot; and etc etc, that it was quite entertaining and it was a &quot;page turner&quot;. Nonetheless, the entire story is a bit stereotypical, but it is enjoyable nevertheless. The whole story is action-packed w/ plenty of comedy. The characters are a bit stereotypical as well. Naruto is the hero that people don't understand; Sasuke is the loner that nobody can understand. However, this is not a problem as the way they present them seem to be original in itself. Well, overall I could write a lot more about this series, but if me to get to the point then here it is. The fillers killed this series, like no other. I think that there are actually more fillers in Naruto then there is real episodes. Therefore, what should you do to remedy this fact? You should just skip all fillers and head straight to the main plot because the main plot is something that is quite interesting and entertaining, while the fillers are just plain horrible and bad. Believe me, I tried to watch some of them and the fillers of Naruto were extrememly boring and had no originality whatsoever. Anyways watch this series, I'm sure you will like it, but skip all the fillers because it will just screw the show up for you.",7,Recommended,"Aug 17, 2008",Naruto,Naruto,20,naruto_92c06d30d6,4
"Besides having a cool theme/platform, Naruto doesn't have too much to offer. Even though this anime is ridiculously comical and annoying at times(due to over-exposition) it also has a very likable story. Naruto didn't exactly play it safe with all of its hidden secrets the story is based around, secrets that are completely shielded hundreds of episodes into the series. Its clear that what still keeps Naruto shining as a story is its characters, say what you want but Naruto is definitely considered to be the most recognized anime ever--and the general story isn't exactly a masterpiece. So, about those characters: Am I implying that without them being exactly how they are Naruto would've failed? NO. The idea of such a sad upbringing leading up to these characters is what makes them so much more special. In the first episodes of Naruto you're getting a glimpse of what Narutos entire childhood has been like, and before you know it things are lookin' up! This makes you feel personally attached to Naruto or at the very least makes you appreciate how much you get to see Naruto progress throughout the show(which, is what the show is solely about for the most part). The main problem people have with Naruto is; it's 'mainstream' or 'too hyped', both of which are formed from peer pressure basically. Mainstream is not a bad thing, it just means they're giving people what they know they want. As long as it's still enjoyable who cares? And as for the hype, all I have to say is: Nothing great(whether positive or negative) goes without hype, does hype change anything though? Hype always comes with a reason. Example: R*pe. Lastly I'd just like to say, MOST ANIMES AREN'T MEANT TO BE PERFECT--JUST ENJOYABLE. I've seent many animes and I like all types - can't you stop trying to be a critic and just try to enjoy it? I did and its only made me happier, so why not? - Thanks.",8,Recommended,"May 30, 2010",Naruto,Naruto,20,naruto_034942264f,4
"The first time I watched this series; to be honest, once I got into Shippuden it was so great that I ended up underestimating the original 220 episodes. After a long time since then I'm realizing how much foreshadowing the first show sets up for Shippuden's greatness, things I totally forgot were introduced so early in the story and now I appreciate the original show much much more. The first time I had my sights set on action before anything else in anime and that made me blind to everything else this show has to offer and immediately compared the sequel to it claiming to myself that the sequel was better. They are great together as one unit, believe it! MOTTO? Why do people get so annoyed by Naruto's believe it motto, it's better than Sakura's chaa! At least believe it means something. Point is, a lot of characters have their repeated catch phrases so stop the nonsense about this. SUB or DUB? First time I watched this show was subbed, this time around I'm doing dubbed. It just happened that way. I like both honestly. A great way to find out which you'd prefer without someone else's opinion - just pick one, when you get to a sequence of scenes that you really like rewatch it in the other language then pick the one you prefer. At the end of the day it doesn't really matter - I read really fast when there's subtitles, I don't read them to myself in my mind, as quickly as I skim with my eyes I have absorbed the context and dialog and yet still you miss some visuals that way so it's up to you. FILLER? Honestly in any long running show not every cannon episode is something so great. Some filler episodes are crappy, some cannon episodes are crappy. The only reason that is is because our minds are constantly comparing things, so you just have to shut it off and let the story consume your attention.",10,Recommended,"Oct 29, 2023",Naruto,Naruto,20,naruto_b964e93d63,4
"Well I have to say I was dissaponted in this anime a bit. Its very over exaggerated. Well the characters are much too simple and lack depth. Though they are comical which could be a decent aspect. Characters here tend to tug at my tolerance. They dont feel relateable. I dont feel that connection between character and audience. Honestly the main character{Naruto} just seems to piss and moan. Theres too many fillers and fights drag on for episodes. The art is bearable. But the plot isnt too complex either and theres almost no plot twists. For older audieneces, I feel this is more like a waste of time. That audienece have tendency to enjoymore thought provoking shows. As for a younger auidence I think this might be enjoyable.",3,Not Recommended,"Jun 9, 2009",Naruto,Naruto,20,naruto_579f44f813,4
"If you have a friend, or better yet a group of em', always criticising your anime indulging existence. Fret not, convert them. Throw this at their faces and if all goes well (it did, for me) theyll be begging you for more. A boy that is destined to be hated for life, alone and sad forever. Naruto shows that no matter what kind of society that you in and no matter what is thrown against you, you are the key that makes it better for yourself. Written down in a world where ninjas and inner spirit power (Chakra) takes place, it opens up a new way of how we or should i say, i, look at ninjas. Forbidden techniques, country-colonizing, 3 man teams. You wont know what ninjas really do after you watch this. Sadly, to me it kind of lost a great deal of fans. A year long series-killer, fillers. Yes. It started off to be quite entertaining but before long, the episodes were like aired as though it was just to keep it going while the manga side runs on. Then, life breathes back into the series it when it was announced that the original manga published stories were set to be aired as a second part of naruto with a timeskip, featuring a grown up naruto's generation and apparently new quality of episodes. Check for Naruto: Shippuuden.",9,Recommended,"Oct 24, 2008",Naruto,Naruto,20,naruto_0d74a62a97,4
"For some reason loads of people like this anime, I really do not get that. I watched the show until a certain villain (do not want to spoil it for others, just because I am civil) died, because the villain was the most interesting character. I mean: Naruto. Uninteresting character with the""a super powerful creature is inside you"" cliche (seen it in yu yu hakusho, bleach ans a ton of other shows). What does he want to be? A ninja... That is the begin motivation and then I wonder ""how do I connect to this character?"". Then the failed attempts to make him funny make him annoying, his power is not that interesting and then I did some research and it will only become worse. Sakura. What is there to say about her? did she do anything in the first 2 seasons? well... she jumped before an old man to protect him with a kunai... and failed to do so. And that is all my faulty memory remembers about her. Sasuke. Somehow he is the beef cake bad boy personage, that got girls in real life swooning over him, I really do not get you people... He is bland and monotone, but hey at least he does things! Fights. Nothing that we have not seen being done better in older anime (yu yu hakusho for example, hell even dragonball and flame of recca were better in fight scenes). Big weapons are being used (what use is a shurken if it is foldable and has a diameter of one meter?) mostly and when they use their kunai their utterly useless. Then they use their ninja magic to fight, sasuke mostly breathes fire, naruto copies himself and sakura does nothing. No real tension in this anime from what I have seen and does not really motivates me to look further (and I watched some horrible anime, willingly (though they're not on my list because they are quite obscure and I forgot their names...)). Premise. Ninja ninja ninja ninja, ninja ninja, believe it! Even though they are not ninja's since they do not use any stealth, I can forgive them calling themselves ninja's, the problem is that they keep putting attention to it! WE GET IT YOU ARE A NINJA AND NO I WILL NOT BELIEVE IT! STOP SAYING THAT! And Naruto has some kind of 9 tailed rabbit thing that says it is a fox sealed inside him for a reason and there are people with very unusual weapons that would not be that good in our world, but hey suspension of disbelieve, eh? Overall. Not a pleasant anime and I find it a wonder that the show lasted this long in manga form...",4,Not Recommended,"Jun 18, 2015",Naruto,Naruto,20,naruto_1b1e845cab,4
"-The fans are waiting for the plot to continue, we need to delay it. We will need fillers, lots of fillers. -Hundrends of fillers... -But my lord, there is no such force... ""doors open to reveal a sea of fillers"" -This night... You will feast on the patience of fans!!!! ""But Bleach had a lot of fillers! And you gave it a perfect 10!!! You hypocrite!"" Yes, but Bleach had filler ARCS! Consistent, well directed, logically lengthed, ARCS! And gradually improving ones too. The Nozomi Arc (the last one) was in fact as good as the main story if not better. Naruto on the other hand has one-shot episodes. AWFULLY written, one-episode fillers that add nothing to the story and are in fact a real pain to watch. Also, Bleach didn't interrupt the main story more than the number of Filler Arcs. Naruto on the other hand usually throws one main story episode and follows it with a filler one. This is unbelievably annoying, as you feel the story keeps getting interrupted by fillers. CONSTANTLY. Main story episodes concerned, Naruto offers amazing battles (especially the exam episodes at the start of the series were AWESOME) that leave you really impressed. The rules of combat are well explained (moves cannot be repeated indefinitely, every skill has a weakness, people get tired, etc etc) and the music makes the fights all the better (keep in mind that the length of the fights is pretty good). Character designs are also very distinctive, so that, like bleach, you will remember almost everyone (and unlike One Piece I might add). A problem that appears halfway through the anime and starts appearing waaaayyy too often later on, is the obsession of the mangaka with ""history repeating itself"". The first time this became evident it was quite cool, as you didn't expect such a good ideology from the script. The second time you still liked it but a bit less. The third time you just patiently waited for the anime to get over with it. AFTER 100 TIMES IT'S REALLY STARTING TO PISS ME OFF. Every team in existance is composed of 2 men and one woman. One of the men is quite serious and cool, the other is a fool that constantly draws attention to himself by acting stupid, but is in truth the big-hearted one. EVERY, F$%KING, TEAM. Calling the plot ""repetitive"" would be the understatement of the year. Another thing that quickly becomes annoying, especially in Shippuden, is how the show constantly throws at us that Naruto had a rough, unfair childhood. Again, the first time it was a very welcome addition to the anime, showing how far Naruto has come to be respected by his peers. But when it's done in every single episode you really start hating it. No more flashbacks please! I don't care how much money you save with the animators! Get on with the plot! If the above weren't enough out of the three main characters (Naruto, Sasuke and Sakura) Naruto is a complete idiot, Sasuke can't decide between being emo, an avenger or Itachi's little brother and Sakura keeps pursuing the same guy for about... The whole anime + Shippuden. Not the most inspiring of leads to be sure. In fact if it wasn't for the awesome battle music I'm pretty sure Naruto would be hated by everyone. (Oh and for the record: I absolutely hate Jiraya as a character, there I said it!) Find an episodes list that doesn't include the fillers and go watch it, for the battles alone it is totally worth it.",7,Recommended,"Nov 2, 2014",Naruto,Naruto,20,naruto_8b3e3373af,4
"Erm. Yes, I'm advocating for the positive side of Naruto... Just don't shoot the messenger :P Currently, there are 26 reviews written for Naruto, out of which roughly more than half advocate that Naruto sucks, is not worth watching, and is simply overrated. Right. So we know that the fillers are horrible, the plot's &quot;typically shounen&quot; and Sakura never does a single thing. But why exactly has Naruto become so popular? What makes it tick? What keeps reeling in the dough for Kishimoto? There are a variety of reasons. Naruto is the very embodiment of the shounen psyche. It deals with some common fundamental themes that appeal to the audience. Valuing your friends, never giving up, and challenging the status quo are just a couple messages conveyed by Naruto's plight. And we, the viewers, can relate to those themes. Supposedly. Then of course, are the insane battle scenes. True, some battles are incapable of suspending disbelief, as you think &quot;that's doesn't make sense.&quot; Then there are the parts where someone has to explain every move he makes. However, overall, the animation, the music, and the &quot;situation&quot; all add up into something that excites and awakens the ninja within us. (Wow, that was corny) There's also a fair bit of humor involved. Most of it is slapstick comedy, such as the teasing born from the Naruto-Sasuke rivalry, while other comic scenes truly manage to touch the humerus (episode 101, anyone?). However, some of the older viewers are nonplussed by many scenes which simply come across as stupid and juvenile. Though i'm sure Kishimoto knew crass humor is a double edged sword at times. Finally, Naruto is often geared towards younger viewers. Yes, those little midgets everyone ignores on internet forums and discussion boards (lovingly referred to as &quot;Narutards&quot;) are probably the greatest reason why Naruto has gained such popularity. This review was hastily manufactured at 3:12am. Please excuse any lapses in grammar, spelling, and sanity I may have had in writing this review.",7,Recommended,"Jun 18, 2008",Naruto,Naruto,20,naruto_c10a0d4101,4
"So. Naruto is a great show. I think a lot of people get too comfortable being so critical of this show when they forget this series debuted in 2002, over twenty years ago. Look at the other shows from this year, none of their names are particularly famous. So now when people watch this show with the expectation that it is the best thing out there, (when they became anime fans later on and watched a plethora of other shows beforehand) they forget that this show is a product of its time. When I watched Naruto, there was the ""big three of Shonen"" One Piece, Naruto, and Bleach (Dragon Ball, Evangelion, Inuyasha and Yu Yu Hakusho were a bit earlier). It's hard to speak about Naruto and ignore the impact the show had on the anime industry as a whole. Naruto brought a lot of international anime fans, and there's a reason; not only are the story and characters compelling but the animation is good. I won't lie, there is a lot of ""filler,"" but if you look at the bigger picture the filler adds important characterization to the story. Naruto is one of my favorite shows, so much so that I wrote about it in my diary when I was younger. The soundtrack also SLAPS. Since this review is only for the original and not for Shippuden, I will give it a higher score. While yes, Shippuden shares qualities with the original, there were some misses in its execution. ANYWAYS, I think critique is good, but people need to realize this is a 20+ year-old show, from a different time, when there were fewer international anime fans, and when anime wasn't as mass-produced as it is now. I digress.",8,Recommended,"Nov 9, 2024",Naruto,Naruto,20,naruto_372c289889,4
