review_text,user_score,recommendation,review_date,entity,series_component,series_id,review_id,page_number
"Final arc of bleach is finally here and its really great to have bleach back every week. Now it a slight darker tone, more blood. Animation is top tier. They really outdid themselves this time. Fight scenes look amazing. Music is great like always. Remix of some older music felt nostalgic (precipice of defeat). Slight changes from the manga and a bit faster pace which makes it better imo. Cant wait for the next season, waited 10+ years can definitely wait a few months for it now lol. 10/10 would recommend if you enjoy shonen anime but you need to watch the first 366 episodes before starting this.",10,Recommended,"Dec 29, 2022",Bleach,Bleach TYBW Part 1,41467,bleach_tybw_part_1_a05751474f,9
"Good, so to cut the introduction stuff cuz it's boring and everyone knows what the series is about, I just want to say WOW. It never occured to me that I would have reactions like dropped jaw and wide opened eyes, even crying of emotion from an anime. Of course, I cried on many animes, but never on Bleatch and it was not from sadness. My best friend told me about Bleach. Her brother have watched it, she didn't get to (yet), but she bought a set of playing cards with the bleach characters she found in a second hand store. ( i'm hella jealous now). Well after debating on which anime I should start a year ago or so....maybe more...I started Bleach. It was nice I enjoyed It with all the fillers. All of them. Special hate from me to the haters >_< just skip them if u don't like that. After I finished watching the series I tagged it as my favourite anime. I thought It had a nice ending and that was good enough for me even tho the actual happy ending of the manga was not animated. I didn't know much about the manga at the time. When I heard that in 2022 there's going to be a continuing season I was like <oh, okay...so there is a sequel. Nice I'd like to see that> I watched this season and had me literally going crazy. Everything in every single episode was perfect. Especially ep 12 and 13 that I just watched and had me dropping my jaw on the floor. I never thought I was going to like a series so much. I came to the conclusion that Tite Kubo is a freakin' genius. All the entities, the powers, the personalities of the characters he created, all amazed me. I even came to realise that aside from everything, Bleach slays in my heart in comparison to Naruto. Don't get mad at me, I love Naruto with all my might but it is just not the same bread, you know. And I know it is not supposed to be the same. I am not saying that Bleach is better. I just liked it more. But this is my humble opinion, and no one on earth can change it. I kept texting to my bestie after finishing these episodes <IT'S THE BEST. WATCH IT. I'M IN CLOUD NINE! THE BEST SERIES EVER> (literally said this) To conclude cuz I don't want to have you guys bored reading this, no anime is better than another. Why? You may think what I am saying is nonsense. Well, maybe. But not really. Every anime is built different. Created by different minds with different ideas and different visions about life. So we are not to judge on the concept of an art work. Just build an opinion about it and rate it based on our preferences. But never say ""anime x is better than anime y"". Because that is the actual nonsense. Hope you guys enjoyed this review ( if you got to read it till the end please give me a sign. I just want to be heared out). Have a nice life and enjoy the animes you like, stop spreading hate. I hope you like Bleach just as much as I do. PEACE ^-^",10,Recommended,"Dec 26, 2022",Bleach,Bleach TYBW Part 1,41467,bleach_tybw_part_1_1a62302558,9
"so I write this review to tell you that in my opinion bleach thousand year blood war is without question the anime of the year without any hesitation everything is refined with rigor passion and cared for by pierrot who have ensured throughout this first cour I really love my viewing throughout I am amazed and I lose words yet bleach was my first manga that I bought from my young age and I can tell you that this constant animation and exceptional additions by Kubo have enormously applied to the anime process also, the return of all our favorite characters had a huge impact on the work, then the osts were remarkable, thank you Sagisu for your work and your collaboration throughout the project and I, a fan of nekketsu, listened to the remix of number one masterpiece over and over. musical in short, great experience on my part and I invite you to catch up before the next cour",9,Recommended,"Jan 1, 2023",Bleach,Bleach TYBW Part 1,41467,bleach_tybw_part_1_0a0643448d,9
"All hail, the best anime of the year! For almost a decade, one of ""big three"" has finally came back with its arc finale. What else to say, every episodes is superb! It still have the impact and entertainment value that I've felt years ago. A Thousand Years Blood War Arc is something that has too many stories to tell and all of it are worthy to be tackled. The one thing I love bleach is that it has an abundant variety of characters that has definetely something big to offer to the story. The only time that Ichigo literally shine from this season is during the last episode since it was all about his families' history. But the rest of the episodes has been well driven by notable characters such as Old Man Yama and Retsu Unohana. I am anticipating more revalations from the anime and hoping that they will not let the fans feel disappointed. There's nothing more to say and I just love that Bleach comeback is being consume by a lot of fans and non-fans on today's generation. Let's meet again on its next season. Happy New Year everyone!",10,Recommended,"Dec 31, 2022",Bleach,Bleach TYBW Part 1,41467,bleach_tybw_part_1_a97d8a6213,9
"Been waiting for Bleach to continue since the orginal series stopped airing back in 2012. So far TYBW has amazing animation and is more graphic in nature, as compared to the previous series, which fits Bleach very well. That ED on the first episode was straight fire and nostalgic for all the OG Bleach fans. The color scheme of the anime is great as well, with the animation being head and shoulders above what we've seen before in this show. The music is good too, but definitely not as great as the first series. I don't mind them remixing the original songs, but at least make them sound decent. There's one track in particular that adds in a high pitched electric guitar that makes the entire thing sound terrible. Something I'm worried about is the progression of the story, if each season in TYBW has 13 episodes, I hope they have enough time to flush out the entire manga without leaving too much out. In the worst case scenario, I'll end up going back to read the manga but we'll see how it goes. Hopefully the upcoming seasons will build upon the solid foundation this season has layed down. All in all, the updated visuals, characters, and my love for Bleach has carried this season for me.",10,Recommended,"Jan 2, 2023",Bleach,Bleach TYBW Part 1,41467,bleach_tybw_part_1_4fea73afe0,9
"This is a well produced continuation of Bleach. It seems to stick to the old formula. Writing this at Episode 5, let me summarize what got so far. We've been introduced to a new threat. Kurosaki still is stronger than the average dude there and a needless introduction of well established characters doesn't happen. I conclude, this means it was primarily made for fans of the prequel. If you havent watched that or if you didnt like it, I do not recommend watching this (yet) either. However, if you liked the prequel, you really should watch this. Of course, it suffers from the same issues the prequel had, like waiting for certain characters to make progress when you expect them to, and a lot going on at once at multiple places, which can be annoying/hard to follow but that is part of this show, I guess. Personal recommendation: Wait until it finished airing so you can binge watch it. As you may remember, bleach loves cliffhangers and Episode 5 is a prime example here. We got everything in this episode. Battle, an overall dire situation, a ray of hope, foreshadowing, a character who was unexpected to take the spotlight for the moment and a trigger for the urge to yell ""i need next episode right now"" at our screens. If you feel the need to compare it to the manga, go rate the manga, the page is there and it's all yours. Keep in mind, that this is still the animation, not the source material, of course it is different in places and apparently has a rearranged order of things, so it fits well within the episodes time frame.",8,Recommended,"Nov 7, 2022",Bleach,Bleach TYBW Part 1,41467,bleach_tybw_part_1_33ecc3f662,9
"Bleach TYBW gives an insanely amazing comeback to a long ended shounen anime without adapting the final arc of the manga. Starting from the characters to the animation, Bleach TYBW improves a lot. The final arc is a serious and bloody one, with a lot of fights and the first cour is just a start. Pierrot has done an amazing job in splitting the cours, which will not impact the overall production of the final arc, which resumes after 10 years. The characters became more bold, aggressive and the action sequences were totally heavenly. It feels nostalgic and amazing to see an action battle shounen anime to be back with it's most intense arc. Will eagerly wait for the 2nd cour till Summer 2023. My Rating : 10/10",10,Recommended,"Dec 27, 2022",Bleach,Bleach TYBW Part 1,41467,bleach_tybw_part_1_784b50e855,9
It is a 10/10 for me waited for 10 years and it paid off. The best adaptation it could've had. Fmatards are going to downvote this series since it is number one now but it will always be better than FMA. Definitely watch it. The art style is great. The action is top notch. The writing is good. Direction is good too. The back stories are great and the new twists will blow your mind. The enimity between Quincy and shinigami is finally addressed. The character development of ichigo is good too.And many new powers are revealed as well. Definitely in my top 3 anime of 2022.,10,Recommended,"Jan 4, 2023",Bleach,Bleach TYBW Part 1,41467,bleach_tybw_part_1_5fe0987db9,9
"Haters gonna hate. From 2004 until now, Bleach always be an underrated show. always compared to naruto and one piece. Now bleach is compared to jujutsu kaisen and chainsaw man. Ratings don't lie, we know OG is always the best. As always the story is unpredictable but too fast just 13 episode, ill be glad if the story is 24-25 episode. People say bleach need this bleach need that stfu enjoy the show newcomers. In terms of story and animation bleach is god tier now just take it that your show is not as good as bleach. Can't wait to watch the part 2 i think it's gonna be lit!",10,Recommended,"Jan 22, 2023",Bleach,Bleach TYBW Part 1,41467,bleach_tybw_part_1_5b3b6fea08,9
"The OG of BIG 3, the anime where everyone knows what is shounen, the anime where many childhood growns in television in west,asia and europe whatever the brand who took the license for in 2004/2005 and last but not least the anime most of the viewer liking the protagonist, relatable like him(most part of it), wear a good fashion so we got a taste and linked with the series wether it was bad,neutral,good or best period. That's bleach, the series long ended without the continuation in the manga. throwing a bad taste for how rush it is but when it adapt as animation, not only it improve some part of what lack in the material but also blowing all expectation for how good it is! Not only they cut the unnecesary part in the manga but also improve the IMPORTANT moment in the adaptation! When eps 1 came out just be clear, all of you who watch this must be crying alot right? Especially when special ending comes you must be nostalgic the journey of this series comes right? Yeah me too! Not only that, the big moment in eps 6,7,10-13 making it more spotlighted than what people need. But even with cliffhanger in eps 13 it makes all of us excited for july 2023 in cour 2! Pierrot truly makes an forgiveable what they do in the past and we can takes a credit for the staff who works this series so hard in the sake of consistency quality and pacing they give! Cour 2 deserve for our expectation especially when tite kubo admit that he works so hard for cour 2 makes him only get to sleep in 2-3 am. In overall i'm always love bleach so much. this series is part of my childhood growing, opening the gates of anime if i don't know bleach is and lastly it feels so good to be excited like this just like my young self every weekend stay tune for just bleach even i have to wait 7 months it's okay, 10 years can be waiting for this to be so good even cour 2!",10,Recommended,"Dec 27, 2022",Bleach,Bleach TYBW Part 1,41467,bleach_tybw_part_1_0b5dd85de9,9
"Just a masterpiece. Beware, watch this ONLY if you have seen Bleach before. Otherwise you won't understand. Here you get to know many answers that the old series was lacking. Honestly, I am an old fan, I followed Bleach because it was a very interesting and a fresh idea at the time. Sadly, as time was passing, Bleach felt very weird for me and declined a lot. The last chapters felt very rushed and since the end years ago, I felt really bittersweet about everything. It was because Bleach was good, but then I felt it all went to waste. Now, as a returning fan in 2022, I can't believe how lucky I am to be alive and have the pleasure to enjoy this sequel. I'm speechless, it was just wonderfull. The first chapters felt a bit weird (maybe I was just trying to adapt again), but then it just became a wild adventure. I am 100% satisfied with this. I recommend every fan of Bleach to see this one.",10,Recommended,"Dec 28, 2022",Bleach,Bleach TYBW Part 1,41467,bleach_tybw_part_1_3e8fd12582,9
"I went into this having read the manga to completion years ago, and full well knew what to expect when watching. Despite that I was continuously blown away by how incredible this adaptation was. Studio Pierrot delivered on every front they possibly could've. The animation and visuals are gorgeous, the soundtrack including all of the remixes are amazing, the voice acting (subbed and dubbed) is great, and the addition of new scenes really adds to the experience. If there's one front that the series did struggle with it was how fast paced it was and that leading to some scenes from the original manga needing to be cut. That being said most of what was cut were small gag scenes or ones that don't really add much to the overall story, which results in the more oppressive and hopeless mood that this arc of the story is trying to portray. If you are a fan of the series and haven't completed the manga, I recommend this. If you have finished the manga I still recommend it. If you've never dabbled in Bleach before I recommend the series just so you can experience this for yourself.",10,Recommended,"Dec 26, 2022",Bleach,Bleach TYBW Part 1,41467,bleach_tybw_part_1_4d0a8bdff8,9
"When I watched Bleach initially in 2016, I fell in love with Kubo's work. The show felt like it had a life of its own, and out of the big 3, it was quickly my favorite, which is why I felt so disappointed when it finished airing. The final episode of the initial Bleach left me feeling extremely discontent. Not only did it not actually wrap up the story because it needed to include the entire final arc, but the arc we left off on was one of the weakest in the series. Looking back on it, I realized my issues with the show. The original Bleach anime could have paced significantly better. Often, episodes would drag out things that didn't need to be dragged out, and on top of that, a large amount of poorly written filler added to my distaste. The Bount Arc, for example, was one of, if not the worst, story arcs I have ever watched in all of fiction. The anime's presentation significantly hindered its phenomenal music and well-designed characters. The action, which gave off an air of intensity in the manga, was dragged out to a point where it became almost boring. So what did the new Bleach anime change that makes it so good? It's easy; they cut out all the bullshit. Thousand Year Blood War cuts out all the extra crap and gives us just the story. Bleach is a manga masterpiece, and the only thing holding it back in the past was its poor pacing and disgustingly lousy filler. Without that, the story is very well written. The anime stays utterly faithful to the source material, and because of that, it feels much more engaging. On top of this, the additional time the animators had to work on the project and the fact that the manga is currently finished gives them much more flexibility to work around when it comes to the show. This allows Kubo's writing and character design to shine while also being boosted by the beautiful music from studio Mappa and gorgeous animation and fight choreography. Thousand Year Blood War is the perfect anime adaptation. Full stop. Animation 9/10 Music 10/10 Story 10/10 Characters 10/10 Overall 10/10",10,Recommended,"Apr 29, 2023",Bleach,Bleach TYBW Part 1,41467,bleach_tybw_part_1_20d5123124,9
"I watched Bleach: Thousand Year Blood War without knowing anything about Bleach, aside from reading maybe the first 10 volumes of the manga about 10 years ago, and I gave it a 9 at first. The action, animation, and OST are all top-notch. It's easy to appreciate this anime without knowing what an Arrancar or a Bankai is, but then I went back and read all of bleach from the beginning, just to see what exactly it was that I just watched. Having understood the plot of bleach raised my already high appraisal of the series. This adaptation does everything a superb adaptation does. Aside from adding stunning visuals and music, the adaptation makes important details more obvious than the original material apparent. Both the Dub and the Sub are quite strong. I think the best way to enjoy Bleach would be to read the manga up until the Blood War arc, and then switch to the anime, as I think that the manga is superior until the 1000 year blood war. That's what made me give it a 10. It's a good thing they waited to adapt the final arc. No one would be talking about Bleach with as high esteem had this come out with the original anime adaptation's production value. This review applies to both parts 1 and 2.",10,Recommended,"Nov 25, 2023",Bleach,Bleach TYBW Part 1,41467,bleach_tybw_part_1_d9f0855e0a,9
"Goated and absolutely deserves to be at the top of the list, only reason it's not at the top is because some salty prunes decided to review bomb this anime so it goes down the list cause nothing's allowed to top Fullmetal Alchemist apparently. Anyways, 10/10, Fullmetal Alchemist is good too, but y'all really need to touch grass. The music was great too with some of the classics being restrung into a more orchestral genre, and the animation is superb! Also the gore is fucking delicious! After years of being censored they go HAM with the deaths! And I'm talking Attack On Titan levels of gore! Heads being smashed like a pinata, torsos being sliced in half, and limbs being dissembled.",10,Recommended,"Apr 29, 2023",Bleach,Bleach TYBW Part 1,41467,bleach_tybw_part_1_be7f7ec38f,9
"BLEACH IS BACK BABY!! As a Bleach fan I cannot express how happy I feel with Bleach being back with its full glory. fans have been waiting since the manga ended in 2016 for the TYBW to get animated and their waiting was not for nothing, as it is being animated by peirrot but this time with a good budget unlike the previous arc. Just hearing BANKAI again made me cry. The story follows where the anime ended in 2011 with quinces invading the Soul Society and Ichigo getting involved with this war like usual. I won’t spoil anything so I will keep it simple by not adding anything else. This final arc animation is like a love letter to the fans with it being compared to other big anime studios like Madhouse,Mappa,etc.The colors are vibrant, the lighting is amazing, and don’t get me started on the fights which are on another level compared to the old anime. Now lets talk about the voice actors. They are just amazing, you can feel that they are giving it their all working on this with their feelings for the series being transmitted through voicing these characters passionately. The music in Bleach is amazing as usual with Shiro Sagiso showing again how he is the god of anime music. I have nothing but praise for the production of this arc and can’t wait to see more of it. I hope this quality continues beyond the first season of this arc and goes beyond our expectations. Can’t wait to see more. THANK YOU",10,Recommended,"Apr 24, 2023",Bleach,Bleach TYBW Part 1,41467,bleach_tybw_part_1_1241268ffa,9
"In all honestly I think from what I saw so far, I think this first season alone is way better than the entirety of the original bleach. I love original bleach but the more I rewatch this season, the more I praise it. The overall quality when it comes to the characters, animation, soundtrack, and the artstyle is just too damn perfect. I was never around at the time the manga ended in 2016 but I remember people back then said that the anime wasn't coming back, bleach is dead, the final arc won't get animated. During winter of 2021 , we get our first new trailer for the new thousand year blood war anime and my gosh does it look so damn good. It was announced it that the new season was coming out in October 2022. I've heard that Tite Kubo is behind the production of the this new bleach anime. Now I'm reviewing this amazing season and boy was it tasty. I've been drinking the hell out of bleach for 2 years and to this day I'll never get tired of it. Art: It's such a huge understatement to say that the art was a massive improvement over the original 2004 anime. Not saying the original was bad by any means but the new art completely clears the original. It makes me appecirtate kubo's valiant efforts even more to give us bleach fans what we deserve. We've been thirsty for more bleach for years after all. Characters: We still have our same and good ol' karakura gang we've known for years fighting to protect each other for the sake of the human world. Our beloved substitute soul reaper Ichigo, our beautiful orange-haired orihime, chad, and uryu. The iconic gotei 13 also still remain what they were for 20 years and that's fight to protect the soul society. In this arc we get introduced to a new faction called the wandenreich army, who are next-level quincy's with new abilities we've never seen before that are infinitely stronger than uryu. Story: Our new antagoinst Yhwach and his quincy army known as the wandenreich quickly storms in the head captain's office sending a message that they were going to declare war on the soul society and to set a example, they killed the head captain yammamoto's lieutenant and killed numerous other shinigami. They even set an example by killing many hollows in Hueco Mundo. Basically the rivals of the shinigami and quincy never get along because of shinigami killing hollow so the souls can be sent to the soul society but the quincy decides to kill the hollows because it's kind of like a disease to them. The karakura gang except for Uryu, who is the fishy one of the show, travels across the garganta to hueco mundo to save the remaining surviving hollows. Yhwach takes advantage of that by sending his sternritter crew to invade the soul society but the gotei 13 are not down for the count yet. Ichigo eventually heads to the soul society to protect his comrades from the destruction of the Seritei. Animation: Not only is the animation an improvement over the original, but also it's very gory compared to the original. If I had one special early Christmas present, I would love for a remake of original bleach. Me speaking as a bleach fan, I do wish that the original was as gory as the new season. Even the manga is way gory than the original anime it's not even close. The color effects of both the quincy and the gotei 13 are so damn beautiful. There are still some stiff shots just like the original but the colors and special effect in general do make up for it. Conclusion: This is easily the best this show has ever looked. I really do love the war setting of this show. It's dark, gory, serious most of the time, and there's insane plot twists as the series goes on. Any die hard bleach fan that watches this will have an amazing time. I will say the pacing is sorta fast towards the beginning which people won't be a fan of, but kubo did state he was going to be cutting most of the comedic moments and others that he thinks, I thought the pacing was fine. He did say as well that he's adding new anime exclusives and extending plot points that wasn't explained enough in the manga which is a massive w. I have very high expectations that the thousand year blood war arc will do justice for the manga.",10,Recommended,"Aug 4, 2023",Bleach,Bleach TYBW Part 1,41467,bleach_tybw_part_1_0b962db04e,9
"The best anime to ever exist , no one can regret watching this at any point, one piece and naruto are joke compared to this. It's an incredibly unique story even though it's copied by other anime's but stays a masterpiece, it has best charater design, best storyline for an action anime , the characters are balanced and well versed eg you can see comedy even with stong characters,you see minor flaws with smart strong characters and it has unique way of depicting thatand trust me you'll enjoy it.It will always remain the best piece of fiction to ever have been created unless someone is really good at copying bleach",10,Recommended,"Apr 16, 2023",Bleach,Bleach TYBW Part 1,41467,bleach_tybw_part_1_03b9b5999b,9
"To begin with; I am convinced that 80% of the negative reviews are salty FMA fans. This has to be the best arc in bleach by far. Kubo had alot to recover from since ending bleach on the low note he did back when the manga ended. There were many questions left unanswered and given the background of the ending, it is understandable but a shame for such a good series. They have filled up many questions by answering them with anime exclusive scenes which weren't there in the manga panels. Also, they switched certain plot points up to further improve the story telling. On top ... https://quicknovels.net/",9,Recommended,"Jan 9, 2023",Bleach,Bleach TYBW Part 1,41467,bleach_tybw_part_1_460a48df21,9
"first of all, I am a big fan of bleach and I finished the first part so if you are like me, of course, I would recommend you to watch it so, is it worth a watch? Well, the answer doesn’t matter at all there is no way you are not watching this if you have already watched the rest of it and you like the anime and hope to get a conclusion and if you are not I really don't know why are you watching it I guess to just spread hate again the fans got the rewards of their wait and patience because everything got way better in this arc on all levels: The art style, the music, the story, and the animation are fantastic, you can't ask for anything better than this. and from The first episode, the anime will surpass your expectations everything about the anime was amazing words can't fully express how amazing it was I easily can say Bleach: Sennen Kessen-hen has been much better than any of us probably expected and that is reflected in its rank on MAL.which shows how much people are enjoying this season p.s this part has three of the best fight scenes I ever watched in bleach maybe after Ichigo vs Ulquiorra and anime overall summary We have reached the end of the first chapter out of the 4 parts of the Thousand Year War - Bleach, a war that brought together two poles, and between them, there is an ancient history written in blood! - The Quincy led by King Yhwach, who announced the beginning of the planned invasion since he suffered the greatest loss that almost ended the Quincy dynasty and dried it from existence on the Soul Society, which is under the protection of the Guti 13 led by the man who killed thousands of them 200 years ago, Yamamoto Genryusai - The movement of the Vandenreich forces sparked a declaration of war, in which the deputy commander of the 1st Division, Sasakibe, was the first chess piece to fall, followed by a series of massive losses incurred by the Gotei 13: Commander Kuchiki Byakuya, Deputy Commander Abarai Renji, robbed the Bankai of several commanders, which led to the curbing of the main force of the Shinigami and Deterring It Perhaps the greatest loss to the Soul Society since the inception of Gote 13 was the fall of Supreme Commander Yamamoto Genryusai - Quincy's forces did not suffer major losses, and compared to what was already achieved, the first battle in this war was a crushing victory for Vandenreich's forces, but! Winning the battle does not necessarily necessitate winning the war, and the time granted by the Quincy King by ordering his followers to temporarily withdraw after slaughtering the Guardian of Hell for Goethe 13 may pay his soul for it! - Instead of the complete annihilation of the enemies, especially with their morale and fighting spirit shattered, after the fall of the pillar on which their leader and the teacher had their backs to each other, Yhwach tended to withdraw for reasons that are currently still unknown to anime followers! - At this time, the Gotei had already begun to gather itself together, and after appointing Kyorak Shinsui as the successor to his mentor in command of the last 13 Gotei forces, he began to weave his strategy to turn the tables and restore dignity to the Shinigami community, and we will witness the effectiveness of this man's leadership in the upcoming second part. Bleach has never looked better. Thousand-Year Blood War presents an impressive transformation for the series that hopefully will continue throughout the run. Action scenes are crisp and inventive. Quincies are a terrifying villain group that is very effectively established with minimal screentime. The anime mostly elevates the source material, often improving upon the original work. Some comedic relief was lost in the adaptation process, but that’s a small price for a beautiful adaptation.",10,Recommended,"Aug 13, 2023",Bleach,Bleach TYBW Part 1,41467,bleach_tybw_part_1_a3c48cbed7,10
"The first two episodes have been amazing AF - the animation has improved, the storyline is gripping, and the music has more depth. The only ""downside"" is that someone really needs to watch the 300+ episodes that preceded this to fully understand the ""what"" and ""why"" of what's going on...assuming they haven't read the manga, of course. Can't wait to see where they bring us in the upcoming episodes. Tite Kubo is a master storyteller, thank goodness he was involved in the making of the anime. For those of you who know next-to-nothing about Bleach, watch the previous seasons QUICKLY so you can sooner enjoy the TYBW arc!",10,Recommended,"Oct 16, 2023",Bleach,Bleach TYBW Part 1,41467,bleach_tybw_part_1_61685b9d8a,10
"after seeing a lot of hate and many who didn't review it as it is. I only have a few words which maybe will clear things up. many love other animes and they hated bleach based on it having a higher rank I call it (attack on titan syndrome) or the old habit of big three fans hating each other in general, I know all about manga and I really came for the art, events, and fights and to see what we missed in the originals it's been years since I was excited and waiting for the next eps. I felt childish again and for a good reason. the music the art the voices the fights there are no fillers it's amazing how it is. I know the next three parts and the final one won't be as good but still am enjoying what I have so far. and one last thing having the anime rating changed from teen to Rating: R - 17+ (violence & profanity) is one of the things that we are blessed art 10\10 story 8\10 so far everything is building up well but I know what will happen so am reviewing this part music 10\10 bleach of the three big had and always have the best music I won't lie I sometimes go to youtube and listen to them characters 10\10 especially having a female character is not sexualized but rather made as a real fighter. so far the best female across all animes",10,Recommended,"Dec 15, 2022",Bleach,Bleach TYBW Part 1,41467,bleach_tybw_part_1_eb79a5271f,10
"It is a fantastic return to the Bleach series. Bleach was my very first anime as a kid. In 2012 when the anime ended my uncle introduced me to episode one calling it ""Samurai Ghost Busters"" From that day on I got not only into anime but this wonderful world of Bleach. Being able to see the final story finally being played out, fixing, improving, and rearranging concepts that were lacluster in the source material. It is a great time to be a Bleach fan. As this story continues on I cannot wait to see what our boy Tite Kubo will serve us, cuz god dammit. TYBW with 4 coures, We have quite the meal ahead of us.",10,Recommended,"Nov 15, 2023",Bleach,Bleach TYBW Part 1,41467,bleach_tybw_part_1_51906a767d,10
"To begin with; I am convinced that 80% of the negative reviews are salty FMA fans. This has to be the best arc in bleach by far. Kubo had alot to recover from since ending bleach on the low note he did back when the manga ended. There were many questions left unanswered and given the background of the ending, it is understandable but a shame for such a good series. They have filled up many questions by answering them with anime exclusive scenes which weren't there in the manga panels. Also, they switched certain plot points up to further improve the story telling. On top of that, they have also turned to a more darker version of bleach. War is not like any other shonen with the main character somehow getting more power with the power of friendship preventing casualties which always happen in a war. Bleach now gives a very dark vibe and the '' good '' side loses so much more than they ever did. It nearly begs the question; if good wins was it even worth it in the end? It seems there is alot of strategy involved in the war, which is a good thing. Alot of shonens give off the hack and slash vibe. Where as this arc shows how much strategy plays a part in either winning or losing a war. They have removed alot of humor panels in very serious situations which maintains the nailbiting experience. It truly feels that this enemy can put an end to everything and anyone can die. All-in-all; if you love bleach, this is the best and most accurate arc to date. This is how bleach always should have been. The animation is absolutely fantastic and they pay alot of tribute to original manga panels that had a big effect on the readers back when it released. Which is very nice. I went in hoping for Fullbringer arc animations atleast and hopefully better. They nailed it. I have to admit; Foreshadowing is there but to be fair, Kubo could have planted many more seeds to grow in the past. IF you watch it, you'll probably understand. Honestly, if people deem this a ''bad'' shonen, i think you should quit it all together.",10,Recommended,"Dec 21, 2022",Bleach,Bleach TYBW Part 1,41467,bleach_tybw_part_1_460a48df21,10
"Bleach: Thousand Year Blood War will be a great thing to watch for existing fans of Bleach, the potential opportunity to address the shortcomings of the manga is there, but, its faults lay precisely in the fact that is drawing material from a flawed work. That being said, quality of animation is stunning at times, and the pacing seemed fine for the most part with some caveats through the first 7 episodes. For those looking for a nostalgia trip, its certainly there, with a familiar cast of beloved characters thrown into the events of the Thousand Year Blood War. Would people without prior exposure to Bleach find the same sort of enjoyment and excitement as I've gained from watching these 8 episodes? I don't think so as this is the final arc of a story that spanned 15 years, but that doesn't mean there isn't anything there for new viewers. Kubo certainly has his flaws in his writing, character development is wanting at times, with many members of the supporting cast showing potential to be great characters, only to be canned into irrelevance. This flaw is probably tied with one of his greatest strengths and that is his ability to generate a myriad of characters with unique designs, especially when it comes to their actual skillset , weapons, and abilities. I suppose when you do have the ability to generate and manage a medley of characters through the story, although each introduction can serve to further the plot in particular direction, it could leave the development of your existing characters wanting, much in the same way as existing characters in games are power crept to irrelevance by a burgeoning cast of new characters. Although it appears that he was able to relay to the animation studios things he wanted to change and address, it remains to be seen how he will address the weaker point of the stories in the later arcs. When he was writing the manga, his publishers and editors were known to push deadlines and were disparaging of his work, which of course lead to his writing of the story in a way that he didn't like, leading to a hasty and doomed drive to wrap up the story as it were. There were a-lot of moments that were ""off-screened"" in the manga that resulted in less than satisfying experience for readers. With that being said, the show is greenlit for 4 seasons, it remains to be seen if Kubo was able to work on the story after its serialization had ended, and if the changes he made effectively improves the story or not. I wont get into the details of the female characters and their design as much as other comments, but I will say that he does like to draw a particular type of female character. Its a quite noticeable and might feel irksome to some, here is the umpteenth character with this particular design mold, but, I don't feel like it detracts from the merits of the overarching story. If you like Shounens, and something in the vein of Dragon Ball, this thing is for you, if you're looking for something more psychological, something that invokes a deeper sense of emotion, something more cerebral and of substance then this work will feel a bit more wanting.",9,Recommended,"Nov 29, 2022",Bleach,Bleach TYBW Part 1,41467,bleach_tybw_part_1_6ed7e6cd31,10
"As someone who watched the original every Tuesday, this shit slaps. Animation quality is amazing. I personally wish the fights were a bit longer, but I see the pacing they are going for and have no complaints. The fact they have the OG Japanese VA's is amazing. Like others I have been waiting for this for years and was not let down. Also, the OP is great, but the ED soundtrack is wild! This shit hits so hard. I recommend to watch the original Bleach for new watchers. If you have to skip filler, skip the Bount arc, the rest are worth watching. I don't usually write reviews, but Bleach is a different story.",10,Recommended,"Dec 11, 2022",Bleach,Bleach TYBW Part 1,41467,bleach_tybw_part_1_dc18897397,10
